,Unnamed: 0,h_vehicle_hash,production_date,country,sales_code_array
143,0,73c0bb462ad7e6f7fbfd540c810ffff2de03a78f,2016-02-22 00:00:00,Albania,"Z5F, M3V, O2G, W6Q, K8A, Q6X, D4Q, G3E, C4X, Q5G, U0C, W6M, C1K, V2B, L3C, Z1U, D6Z, Z0I, W4J, R8H, D2C, Z1O, F4G, V0T, Z1C, C4M, H8W, O1D, R8B, E2E, W6W, M9A, R7E, E3E, F5D, T2R, D6E, M7V, G4Z, E2I, Q7X, W0V, A2Q, F7B, J3U, X1O, I1N, R1Z, V2K, F8H, A5M, A1Y, W7D, E1Z, K1H, Q6K, E9H, K6E, Z5N, A6C, I5E, T2Z, D3Y, V8A, M0H, K1S, U2I, Q1W, N9S, G0Y, J3K, D1I, A1O, R8O, D5C, Z0U, F1Z, V5A, C8J, Y1H, V6P, F9C, Q4B, W3F, C7S, F8W, F8L, W4L, N5N, W7R, A6B, P2K, R2T, F6X, F5Q, H1I, Q6G, O6P, Z4S, C4Y, O1T, A6M, M8S, D5O, R1C, U3D, W7X, J9Z, J1C, R6Z, Y1W, H2F, U3Y, P5A, W9J, U6C, O8I, Z7V, F0T, Z3A, E3C, W6N, S5B, C6V, H1J, N8D, I0Y, V5S, E6I, A4K, D9Z, D3E, Z0R, F0B, H1W, X1Y, U3V, Z2W, Q9Y, Y1F, K0Q, Y1U, C2U, W1A, K3Z, Q5H, M0I, V2J, A0H, Z1M, P0A, P8C, K1F, Z1I, I4E, N2F, O6B, K3W, Y3I, F3Z, V1B, Z8J, C7B, K2A, W2D, V2U, J1V, F1C, V7O, Q7F, K3V, D8A, P6Y, P6A, V1L, P5Y, Y4O, K5P, D1J, N5F, B4Z, Q6Y, M5T, Z9M, N5U, Z4I, N4X, D9N, Z2J, K2E, J1X, K4E, I4M, A4L, G1M, D5J, W6C, R2Q, K6L, Q1Q, Z3Q, Z6K, C7Z, E5F, Q1A, D2O, Z3J, D7K, T1Q, F8N, C8X, Q1S, V6V, Q5V, J9P, P4Y, H2J, R2N, I4C, R1L, N3L, P2I, N6R, C4G, B1I, Z1Q, W7E, P2H, C4B, K7N, K6B, P2C, W5Q, E0Y, J4X, L1P, R2J, P6Z, N5H, F6Y, N1A, C7C, U3L, S5A, O4P, K6R, D6X, A5P, H8T, W8Y, V0U, I9Y, C2L, K0I, I2B, U7G, D2V, Z2X, K2K, K3Q, X2S, V6E, O5M, R6T, W3G, I7G, Z5X, Y9W, V8Q, V6D, E5W, G1H, R7K, W7S"
144,0,d7dc551dbd7311612b120a7170ca73dc8e22f6db,2020-08-07 00:00:00,United Arab Emirates / Dubai,"Z5E, M3C, T1K, A5M, A5A, U2F, T0H, J2Z, P2Q, Z4C, L0A, L4A, E1N, M5N, Z0K, N4N, U2G, H1L, B1Z, W1E, Q6V, R3K, K3J, Q5G, F1C, Q0F, I5O, I1G, E1H, K7C, K2A, W0U, D2C, F0F, A1J, T2F, C9V, F7I, C0R, D6I, E6H, V4T, A4V, C2S, T0R, E1T, Z2P, R2Q, N8H, A6B, X4K, J1Z, Q8P, D5F, E9H, J9X, P8A, T1Z, F9C, D1Q, N7L, C5M, Z3B, K6Y, D7C, X3D, U8D, Q4H, P9A, U0E, O7B, Q7K, V1P, M5Z, A5K, N1U, I8Y, O2H, O5N, E5I, O1S, Q7P, I2N, C3P, E2J, I6K, E3C, U5A, K0D, M5H, C6G, X4S, Z3N, P6L, I6B, D0C, H8N, P6X, K6R, V9A, J9S, P2R, N2G, N6T, D2F, F9M, Z2X, D7E, R1V, A1Q, Q4Z, C7K, I5E, V1Y, K0E, K2X, E1L, X1A, F8G, E3R, Q3Z, W1Q, V1E, V8Q, U2I, C7G, A5E, Z4X, N3E, D6C, Z4E, H1Q, X1N, D1C, U6C"
145,0,512bad05141b4fbfd095109a5bef069c8cdc0ece,2019-03-24 00:00:00,Germany,"Z5E, M3D, K0N, Z3D, Q0H, S9X, M8Q, C7P, Q0F, W4B, N2H, O2F, E3T, W9G, Q1U, W4O, R4W, I7X, F6D, C4F, U2T, F1S, N3H, R2H, Z0G, F1N, T0X, Q6A, D5E, C1U, W3P, C7T, B2E, X1T, Z3F, W1Z, J3J, H2F, K8C, E6H, K3Y, A6J, D3K, B5I, Q7T, L2C, D0P, A6M, I6C, Z3I, Q1E, Q7B, V1P, C0L, L1V, W0K, W0L, Z8M, F1B, E1M, Q6Y, Q5B, C5E, M8B, I5Q, C9H, D5L, E0Y, A0D, C7G, W2C, E1T, O4C, N1H, C5O, Q8M, R5Z, D3W, O4J, F6P, K0D, N5C, O2M, D4T, V2V, L0U, J2U, D7B, T0T, C0B, M1E, N1A, G0T, X1X, Z7G, M0H, W2B, D7E, D7Z, U0C, F5H, R5D, K4U, B2B, Z5V, Z2B, H2B, W9F, D4M, I4H, W6V, Z4X, O8J, L2T, Q1I, V8O, X3T, A2Y, P9P, U3M, H1W, U2E, F1M, S1D, E1B, E3G, Y6D, M6O, C5Z, I7W, T0R, C4S, Q1S, W5Q, O6N, F0D, Q9C, W4H, O2O, E3M, F2T, F6L, X3U, Z3A, K4C, T1A, C3R, W9T, M9V, K6V, J6Z"
146,0,2493a9a9f0da76232173c263bb81ec9441ad6a34,2020-07-31 00:00:00,Vanuatu,"Z5B, M1K, O2N, N3C, W3Q, I1Y, W6O, R5E, Q8Q, D3M, Z3F, R5S, D8B, P1M, V6I, Q7V, W8E, W0Z, F1Q, I7V, C9X, F7G, J1V, H1J, Z8V, D7Z, C5A, K7C, U8D, T0G, Y9Z, F9W, X1P, T4U, W6G, I1Q, Q7B, Y1P, I2U, W2T, A6S, H1X, F2N, E4Y, C2E, T0P, X3V, D3O, O6T, D2Q, C5W, E1I, M9T, L1P, N4E, Z6F, P6V, A4K, N6U, I7M, Z3Z, V7G, W6X, K0E, D1N, H8X, K1G, F0O, K1L, C1C, Q8T, S1L, K5K, P7S, A1M, I0U, N1N, J3C, R2X, P7T, M7I, P8A, X4F, O1S, I4Q, W8Z, X2I, M5U, C4M, L3C, I2M, D7Q, Z5Y, D1G, B5D, Z3P, Q5T, I6W, U1P, R5Q, D2C, N1H, F4G, D1V, Q1M, J1S, L9D, Q9W, P0W, C2S, Q3A, K6X, W0J, M7S, T2Q, G2G, K8A, M8D, C6G, G1C, W0H, F1T, Z3C, N5U, Y4R, N2G, I9J, A5J, C0Z, N7E, Y3K, F7C, Z2M, O2S, L0Y, R1T, W3Z, C6D, Z3N, V4T, U2T, O0G, T1C, O4M, O2O, K0S, L2Q, O1Y, I2V, A5L, C1V, Z5G, F5U, V5P, T1H, F1E, F5A, U3O, N0E, W7D, C0X, A1H, W0W, A2G, W8B, W5T, O8L, Q5A, F0V, F5H, P5F, V8R, R3K, Z6I, I2R, V2H, H1P, G5Y, E4G, W6H, K1F, M8U, A5E, W1U, K7S, C7K, Q8M, Z4M, B2F, E1U, Z0P, F8N, G0C, J9I, J2A, R8N, A5B, R2W, Q8P, Y9A, C1M, C8R, I6D, K1Q, Q1C, V2J, C8Y, D2U, X4E, Y4S, E6E, Z2I, K2A, D5O, E5L, V4N, N1Q, A6H, P1I, O7L, Z1F"
147,0,4d86496528d91af0e6b86bc1331c7468bd446fbf,2014-09-15 00:00:00,Hungary,"Z5D, M2R, W8C, C8I, R5Q, W0L, U0O, O7B, O8A, Z4G, P0V, T3K, P1M, D1T, O7Y, F2O, N4B, V9Q, I2C, F8X, Z9B, V2T, M9O, O1Y, A2Q, A5D, N1Z, N9X, W3R, V7X, G9B, E3Y, I1T, O2P, A4A, A1K, Z1O, A2V, K4K, W2V, D6F, Q3U, V3K, W0I, S1S, C5X, D0I, R6S, Q8V, J3Q, V7J, D4M, E5M, V1B, W6M, P5G, I2Q, F6B, P9Z, A6C, O7W, N0B, L0V, V0V, Q2X, P7N, N1N, X1Y, Z1G, Y9W, Z7M, E0D, Y1R, P4Y, T1O, P6D, A2G, X3T, C0T, W1N, G1H, W1L, R2M, E5E, K2K, C0Y, T1W, T3S, Y4Y, Y1I, X1I, X2W, W4P, C7W, E3F, O1U, D9E, Q3T, N7O, T3Q, F2A, K7P, E4T, P1E, Y1C, P6X, S5M, F5K, E5F, T4C, Q8L, F2E, M5B, D5Q, V2F, O7G, R6Z, D4S, I6H, T2E, F7B, W4Z, Q3L, F8W, F7W, C7T, P2A, Q4F, W7L, J1P, V2C, B5E, Q6R, C1N, O8E, Z0Y, Q7B, F6M, Q2Y, Q2O, J8Z, Y1T, R2U, C6T, I4X, F6O, E4A, D4L, D5Z, I7H, R3K, F7Q, M8T, P4A, Y4W, D6W, W8U, W2L, F4Z, Q4H, W0Y, D5Y, Q2E, O7V, P7R, X2K, U3I, N0X, R2G, V1Y, J1A, K9Z, Q6L, U5A, F7D, C8Y, O7D, A6P, M6C, K5C, Q2K, V4S, D7R, B2X, Q0A, K2B, S9W, M8U, W4C, P5H, C4L, W2B, E9X, F9T, Z0I, V7T, R2F, T2N, R4Y, X1C, Q3M, I1N, F7Y, W1V, I1M"
148,0,a7ec90eaed9c39b7c4f93eeffc29d272a12713aa,2014-02-25 00:00:00,Germany,"Z5B, M1I, Q5N, C0G, J2C, W1R, C7S, Y1C, X0A, K1C, W3W, C9Z, P6A, Q3A, D9C, Z5I, J2Z, V1C, R2M, F8V, X2M, O8L, Z4F, I6U, R1Y, N6P, K0V, C2E, E9J, I9H, D0R, A1W, E7C, O2G, Z5G, C6E, C1J, R9X, J4X, W4I, P2I, Q4Y, D3Z, B4K, M6C, E2B, R7J, C4I, Z9W, R4X, C1M, C7A, D3A, O6N, Q5K, W2M, M0I, C8W, L2R, Q1L, T0Z, Q7R, R2P, H1V, U3B, B1Z, D3Q, J9I, Q8N, V8Z, N7L, N5C, M9A, F1J, F7X, A1S, M9O, Z0X, L1N, E1N, Q7U, T2N, F1Z, O2K, X0Z, Z9A, Z0E, Z2L, K6D, V1B, M8D, I1Y, W3M, V0X, D9Q, H1J, C6V, Z2F, E9G, V7D, C2F, N1H, J3T, V6J, N3E, F9Q, V1M, C3G, E0U, C2O, Q8G, V7V, Q5Y, X4N, E6D, Z4Y, Z1Z, E0N, D9X, N7E, W8Y, E0C, N6Z, F3E, C6W, Y9Y, C9R, D0Q, X1M, K5Y, O7D, A4B, I3D, D2C, H8N, R5W, C1R, T0T, P5N, H1K, Y4B, W4N, D3C, Y3I, A0D, Q6Y, O0A, W4V"
149,0,9ff28823c7a281d6946ad9d89dd2120aa21fd49d,2018-01-30 00:00:00,Seychellen,"Z5E, M3B, Z0C, F0Y, D0K, Z0S, W5G, O4L, G5F, O8M, W4M, J2I, E1I, P0Y, L2Q, I1T, D8M, F2Y, M9Z, Q2Z, P6J, V6X, S9Z, Z4K, Q1K, J6Y, T0K, Z3K, R5W, F6J, Q0I, U8D, V3K, X2I, V6G, C6Z, U6C, M7F, D7Q, J2A, Z0G, Z8N, D6X, C8X, E2M, I6J, F2Z, I4X, M8Q, Z1Z, W4N, X4B, A0C, S1U, Q7N, C2N, I6C, Z6A, E1E, C7G, J5S, W7E, F7V, Z3O, F7A, F1E, M5S, A1F, Q7R, W3L, P2R, V6Y, X9Z, K5B, N7F, T2I, G0C, U1U, O6T, L4C, N1V, P2A, W9F, W1Q, F5Y, F5N, C2U, Q4C, W3G, F4Z, D5E, R2N, K7B, V8Q, F5Q, Z2M, K6C, E6C, Y6D, J3R, W2X, Z9H, E5C, E7T, Y6J, W1U, V7W, R7E, W5Y, M2H, V2L, K6G, E9C, F3W, K0B, P5Z, C7S, C4K, L1B, T0D, E0U, C5Q, C6O, L2I, W7J, B4A, D5F, R3G, S1M, Q6M, C8Y, J9P, E4Y, A3B, W2I, F6X, Z4U, O4J, P6Q, R5H, D1J, Q3W, V2R, X9Y, S5F, Q6E, Z7B, C2G, T2R, O7A, D5Y, R6U, J3J, Z3J, Q7O, Q4I, O8K, V0T, F5B, J3D, P4A, Q8E, P9F, E3Y, L4A, Y4V, K2C, X1S, F9L, Q3M, F7S, D5I, O1U, E0W, O1B, W7U, C5M, T0R, P0H, A4H, N0X, C7B, A1O, G0Z, Q5A, C2V, R6Z, M7H, L1X, X3W, R2M, N5W, Z5S, F8M, C6V, I6T, O8N, C6F, I4L, L9D, D2N, F6D, D0I, C9E, Q5K, E5L, Y4Y, H2E, R3K, D2B, Y1C, C8S, F1B, Z7J, W7F, K3Q, Z5X, C5A, V0V, G2B, F1D, R6V, O4R, B5E, E5W, W3M, N7Q, Q2O, D7A, F5L, C9Q, X4S, Q0Z, V2V, V1Q, E0E, A5H, Q8Z, N9W, E1G, D9H, D3I, C3F, W8U, W3W, X1H, Q0F, Y4O, Y6A, F1H, T0Z, N5M, E5A, L9Y, F2O, J1Z, E2R, H8T, J2W, K2J, T0Q, P6C, N4X, Q4K, W9T, C8Z"
150,0,a464aaab48b515af0275ff650ddebef208cafc89,2020-07-29 00:00:00,Syrien,"Z5L, M3M, A2F, V4B, C5V, N5Z, Z6F, F3F, I5M, K4O, Q1F, C4X, E5Y, A1T, M5A, Z3X, J1V, N5I, H8X, R8B, Z0F, W7F, L2I, X3T, D7B, Q2R, C6M, D0X, Q2Q, V6D, Q4F, T0U, U0Q, R0T, R8J, N6J, Z2O, R2W, D2X, W2M, K5P, C2H, P6B, K2W, I6N, Q2H, E3B, F3A, C8C, I4I, V2I, N5B, H8R, X4A, D1I, D5O, W6N, T1K, U3N, N5A, R2C, J2G, C7I, E0N, C8H, H1Y, Y9A, V6C, F7G, K2C, Q1H, A6M, P6G, J2I, Z8A, R1D, Z5Q, F6I, N6L, C9Z, R1U, V5V, N6U, D5J, Z7B, T3N, X2I, W2I, C8Z, I5G, O7M, F8A, K3E, N3A, O9I, V7U, T2T, Z3O, Z0Y, D4S, P9O, Q1N, D9Z, O8M, L2H, T2V, I4J, T1G, S1J, N0Z, K1Q, S9B, M9O, I2E, B9Z, E6B, R1W, O7L, D7Y, D2L, Z5P, K1F, A1Z, Q7D, M2H, K6B, A5J, Q6T, O4M, R1V, Y9Y, D6J, T0F, O8O, Z6K, M9X, Z9B, I7T, A2E, N2S, A2L, T2Q, V7M, P5X, Z4A, N1N, O3C, Q5H, N6I, Z4J, F9R, Q3Y, R8A, Q0H, I0A, Y4O, G0S, M6D, X2R, R4Z, Z4T, P2I, T0V, O2I, U1A, C9I, V3K, X1K, N2D, P2R, Y4L, V2J, I5H, E2T, H8T, W5U, Y3M, S1O, C3S, B1X, W3Y, H1X, G5Y, K1M, M9S, M0E, Z5S, O2B, D9N, T3R, F6K, R1B, Q6S, C2T, Q7R, D0E, Z1G, I5V, C2O, Z8K, O6B"
151,0,e0ecd5470cb0303ab4c100e57e76e0280b6c2ab2,2013-08-16 00:00:00,Seychellen,"Z5B, M1H, S8F, A6K, A1F, W6Z, D6R, A1D, V3L, W0H, X2Z, Z1K, V9A, X0Z, T1Q, L2R, U7L, W4K, B1Z, D0C, I3L, X1P, C2Z, L0U, O5Y, A3A, M5L, W8B, F7E, J3I, P9S, D5Y, J3Q, P9H, C7C, V8B, E6M, I0E, U3A, T3A, M5K, P6Q, K7S, R6X, T3R, Z6M, A3C, I1P, C0U, J2Z, M5J, O2G, C3M, V5P, N9V, O7P, H8Y, O4C, R6M, E1C, V6R, Q1U, K2M, A4U, N4N, Z9C, Y9Y, W1G, S1Y, I7T, R1U, N2G, K3Q, N8P, W5P, Q5S, I4A, M0T, E1F, A1L, M5F, V3W, W3A, A5Q, N0X, Z2O, L9H, T8A, K2X, A1Q, I4N, G2D, O8K, K3V, W7H, N1V, Z5P, F8G, L2B, Q3L, Z3P, D6E, U0C, W5X, C7S, W2Q, D1Z, K0W, D7C, I0K, Z1W, F7V, D5W, N6R, C0D, K3R, K6F, Z8P, P2D, Q5T, J1R, W6P, Z6N, Y9A, P8U, E4I, D5C, F0L, U1W, Z1F, Z9J, Q7Q, F5N, Z8M, J3O, W1F, N7N, Z7O, M7J, Q2D, R8O, O1U, Q2L, F5I, N3N, X4L, J1O, O1X, F9X, J1A, X3R, K6E, W6G, H8W, Y1O, D1U, Q4J, P9P, Z0R, V1O, A0B, I6N, Q2Y, C5Z, C3T, F6F, F2A, B3K, I6M, P6B, K7R, F0Z, M0E, Z1G, K4H, E4Z, Q0C, D2L, W9Z, Z0C, P9G, V7R, F9R, C9C, W5Q, U6A, D1A, F5G, D6Z, V8O, A1T, Z3E, Q7B, G0Z, N7I, R2L, I6Y, K0X, C0J, Q0A, V7A, Z2B, C5Y, Y4L, U5A, E0V, O1E, K6T, I5O, J3N, J3J, I3O, Z4I, D7F, C6W, W5G, G0D, F9C, A2E, D7Z, K8A, C8G, E1P, C7Z, E6C, F8J, K4Z, N6K, R1I, R5D, U6C, K6C, T1A, I4M, I0I, N0N, H8R, M9U, F0Q, K2B, Y4U, A4S, W7Z, E1E, O1N, P1B, U3Q, P2Z, W1L, M0W, K7N, P5G, W2F, K4E, S8D, Q0X, C7W, B9W, C2G, Z1L, Z8Q, W0Q, P7U, N4A, D6Y"
152,0,45f86d172ed2640fcc99cfcfaa255896c211aef6,2017-03-23 00:00:00,Dschibuti,"Z5C, M2E, P2W, U3M, E7C, W9H, F6E, N2S, B1X, Q6I, T0K, O6Y, F2X, F0T, H2G, V3O, G0A, V0X, Q4F, W0W, D3R, Y9V, Z0A, Z9F, Z2T, C0L, P2J, X2W, I6I, F6P, N0A, X3O, I5V, D7Y, I0Y, Q4R, F1U, N9X, C2H, C6Z, K7S, W2B, G3X, K0T, N5A, K4U, D2F, W2T, X9W, R5Y, Q9C, U3B, P2C, K3B, J2G, R5P, Y4A, Z7T, V4N, N5X, N7C, Z9X, N5B, K6O, W3U, U2I, W0H, P5H, W0M, P2K, A5D, A4S, N4Y, X4N, D3K, M9E, Z4C, B9X, K5U, G3N, F6Q, J3P, F6K, Q3F, Z0P, C8A, A2I, X2C, O6A, Q5X, F8D, C5F, G4E, Q4J, W7I, C0G, F8J, S9B, G0Q, P9A, W1X, N0Z, X2Z, A5P, R4X, P0A, Z9A, E9C, F5A, Y4F, K1E, R0V, D0K, Z5U, Z3J, E3T, B4M, S6F, Q8Y, A6Q, S1C, O1Z, V2V, D9Z, W5T, F8E, C0O, O4R, M9X, C3B, D9G, N8M, D3Z, U2R, H8Y, J3R, A0C, L9Z, V5A, F5Z, E9K, O7F"
153,0,5652bc231dd43ca6ae0cce80734d722a8471c389,2021-04-21 00:00:00,Germany,"Z5C, M2E, N7W, E5G, B3H, R1Z, V5R, Z3U, Y4J, U0Q, C0Y, A1K, T1Q, S5P, I5H, Q1B, A5C, C4R, U3Y, N9W, C3J, Z4P, E7C, J1X, U1A, N4G, V0U, M9Z, A6B, W8E, W0L, G2D, W2K, W6C, W1J, C0M, I7N, U2F, F6H, K0E, M0W, K0W, C1U, B5E, A5M, E2R, X1J, U1U, F9R, U3G, D0J, O7T, R6C, R5Q, W4T, Q3Q, C5S, F1X, F9X, N0A, Y4B, K1A, M5V, J3H, Z3I, Z5G, D1W, C0F, M5G, I7X, C2P, A4U, A5J, Z9M, A0A, B5N, K3W, W3E, O7Y, E2T, Z8J, R6X, K7F, N5H, R3G, L9E, Z0F, A4F, N3D, H2A, K1G, S1C, D2K, F3A, T3S, F1U, K5R, U7G, C0Z, Z6N"
154,0,0f00f0cb40cfabd3d6825b5a4ab0010a86351839,2015-11-29 00:00:00,Dschibuti,"Z5L, M3I, Q6N, Q1H, S1C, N1Q, I7H, X1K, O7E, V1W, E4L, P1C, C2L, S5E, A3A, S5C, P6F, X3R, O7T, V6Z, F8A, P0V, K2W, O8N, K3Z, C1N, A2G, D2W, K6S, N5C, Q1Z, Z5H, N4Y, B5M, Z3P, E8L, V1B, Z7J, F5T, T1F, A4T, F1P, Z8P, A2A, E2R, Q8W, E6M, R6Z, K9Z, P5N, A0D, H1L, Z2B, I6D, W1L, K7J, A0A, D3O, W4B, C7K, F0Q, N4E, I2A, X2N, W8Y, B1V, A5G, E2N, F1R, N5F, Z1T, L9C, P2W, E5E, D8B, J5S, V4B, P2K, N4Z, R1S, Q0N, O6R, Q4T, D6Y, R8O, U3F, I8X, W6W, Q1K, W1U, D3B, P5Y, V7E, A6A, Z1Y, N8P, K7A, H8Y, B9V, N3H, A0B, N0S, V2M, Y1K, W5F, A1H, B5E, K5C, E0F, C6D, A3D, D3N, K8B, K7Y, Q8O, I0C, Z1K, B5N, D1U, C6W, Q5O, B1C, Z9Z, Q4X, D5U, D5F, B1Y, Q5R, Z2E, S5I, F7G, P8D, R5M, O2Q, Y1P, L4A, P6I, K5R, U2M, G5F, P1D, U5B, V8N, F5N, D3V, G0Z, O7P, Z8K, L9G, W3H, B5D, T2N, C2C, E2T, C9H, W7K, A1T, C0F, X3W, Q6R, F5C, R5R, G0R, K7L, I2M, F1I, E0Z, F3A, P6J, R8E, V7G, D7M, S1V, O0H, D2C, Q1B, W9S, T4C, R1M, O2O, D0L, R7B, J1R, C7G, T1L, C7D, D1I, I5Q, Q6X, Z8D, C4R, C1G, Z9X, N5K, W8E, K7K, C3F, W3F, K2P, M9E, J8W, K2M, D3E, Q7F, R1H, P0A, K0L, O2I, E6A, E4D, Y1O, F6M, M8T, K0H, R2L, E1E, P5A, C8B, C7U, D6Z, O6Y, F7Y, W7F, Z7Z, O9I, O2K, Z5T, W9G, O2H, L1B, A4A, R8J, U5A, A6H, F4X, C3D, A5H, C9L, I3D, D6P, L3A, G3L, K2U, I1I"
155,0,1606b3378272d2c28c3c39b263811cba27c3bd61,2017-10-06 00:00:00,Germany,"Z5L, M3H, Z0R, E0C, K4U, P2D, I8Z, A3A, C7M, F3E, A6H, C1Y, K2A, W4T, V7P, J3C, O9I, K1L, O7Y, N5U, Q6G, F8I, D3U, Z7V, Z1P, Q7M, H1Q, E1K, T2A, D7V, A5L, C9H, Y1H, E2E, K0Q, W5S, I5X, F4Y, F1Y, P7Y, Z3W, E5E, I2H, N3H, Z7D, K6R, U3H, F7Q, D9Z, R1B, O2D, N5Z, E0W, B3K, I4U, V2N, X2M, K5Y, F5K, S1R, D7P, L0Y, Z2D, K0P, Z4I, D3W, I5R, D5E, A9Y, R8E, J2M, R2F, V1N, E1Q, X1T, W4U, W0T, G0C, V1B, M5J, D4L, D9A, B0A, G4Z, U3I, U2K, Q2U, C1C, N4Y, K6N, M7Q, Q1X, E1H, D6W, Z7B, D6Z, Q7B, F2M, W2X, V1H, K7J, D5Z, W1B, V3A, O0E, R2Z, I0C, A2L, H2K, Z3Y, O2M, O7W, L1T, B2X, I5Y, W1Z, Z8W, R1T, N0C, D9X, C8W, C2Y, N6J, J9E, O3A, P2T, G2G, C6B, G5A, K6L, F0O, R5R, Q3Y, W2P, C7G, D1A, D0B, H8U, L2J, Z2K, H8Q, Z3N, A2J, Q5A, S1V, V2G, W9F, U2S, W0W, C1Z, C1P, Z8L, J0Z, W8Z, Y9A, N5A, K7Y, U5B, C6I, I2Z, D2B, K2E, N2G, M8Y, C8F, Q9Z, V6E, C9N, A5Q, E0M, K1N, S8H, I6X, C5R, C8X, I0E, F6J, F6I, C6M, L9F, K7G, F0A, E4Y, Z3X, D3S, W7G, C5W, B1I, W6L, P9K, C3D, I6O, O2H, Z3O, E6H, V7N, P8T, O1Y, Q1K, M1E, E5C, D4Z, W4B, H1V, C5Q, W9J, Y1D, C5G, X1V, F6F"
156,0,224a4779c9f5af1c2d047c968040cafd5587b36f,2011-08-10 00:00:00,Germany,"Z5C, M2D, Z7Y, R7D, P7S, D6G, R1O, M8U, F3F, I0A, E0Y, W6O, Z9A, G3F, K3J, C7A, Z3P, D1M, W4V, C8U, P7R, M8L, N1G, K7G, Z2J, W5W, Q8M, M7S, S1J, X3Z, W6K, N8I, G0U, L1L, I4G, J6C, C7C, A5R, C1C, U2L, D3E, M0K, B1X, Z2X, C8X, R0Z, P2L, J1A, C7B, X1S, K5Q, W2O, R6U, F1N, D6N, F6H, X2C, N0A, D3K, I2M, U1V, V2L, V4Y, D3P, J3D, L9E, Z4F, Z9Y, M1A, Z4X, M7U, K1O, V1M, E3V, Z7V, C5R, R5N, E9H, T1F, U6B, D5Y, M5T, Z2P, J9Y, B1E, D2J, E5J, A2H, V9Q, E1S, A2V, F1A, K5Y, C8Q, E2N, R4L, O6T, F3Y, D7F, E6D, Z8V, W5A, N3U, Q0I, P9P, Z0Y, F2U, E6J, B1F, W6G, A4Y, Q7Z, U3B, A2L, W1E, V7G, F8V, N5C, Z3Z, D5M, X4S, E7B, L2J, C2A, R3K, Z6I, Z1B, K3Q, R3Q, B5B, C3H, D9E, M9W, Z2M, P7V, A2Z, A4F, S1I, T1V, O1X, O4R, D0B, K6G, Y2A, V7X, U0Q, C7F, E7A, M5V, O8A, R2H, O4S, O0I, Q7I, J3S, W4C, P8B, N4A, E1Q, F5J, U6E, A1Z, F2Q, I1K, O7U, P5B, C9U, T0U, G0N, Z5O, F5U, I0S, J1O, O3D, X1E, N7Q, E7F, Z3O, W1H, N1P, C9B, N9X, C9N, Z9M, Z5A, O8E, P6Q, Z7T, L3A, C6J, T1L, C0Y, V2K, C5W, L1Y, U2K, V2G, L2I, T0W, W8F, U7L, Q6G, Z0J, I6I, R6Y, M5J, X3I"
157,0,b59d45ef59cd1778847149236afa06efaeb98d8c,2020-06-24 00:00:00,Falkland Islands,"Z5F, M3V, M8R, O0A, Q5B, I6K, J3F, T5A, P4W, B5I, N8K, Y4P, F8C, J9P, W4C, M8T, E3L, E5F, C3M, E1S, R8N, K5A, P6E, B1F, N4Y, V0U, D2Y, Z1G, E6L, I1I, Z7R, D1A, K2B, M5L, X6A, A6P, O4F, N0H, N2H, D3F, R8H, O7Y, W5Y, D5C, J3O, Z1Z, L9B, O2K, O2G, Z6S, A1N, D9A, F1H, Q0Y, X4G, C1L, U3M, Q7N, E1V, R4P, G0V, G0X, N0C, K7S, O1M, O2E, N1X, Z1C, G1C, J1R, O1S, D5M, N5D, Q1E, R5H, J2R, X3U, O8N, M0Z, I5X, F0D, V2V, G5Y, E4X, V5X, R6V, D2U, P6L, U3Y, E7F, N3J, E5K, D3K, V6V, Z0A, C3D, E7T, J1F, Y4X, C6W, K4H, X9Z, U3L, C4P, J3H, M9V, S5A, K7P, E9X, L2N, I2B, W4U, V1F, U2Q, E6K, Z4H, V0X, A2Z, W4E, I1K, D3O, Q8G, V6J, H8N, T1V, D9E, C8M, E9E, A5I, O5N, W0T, O6N, I4C"
